location_id,latitude,longitude,dist_road_m,dist_hospital_m,flood_risk
327,22.509999999999987,88.33499999999997,15.050669719683965,329.0201914619588,0.0
328,22.514999999999986,88.33499999999997,11.386798720436312,443.07280129929796,0.0
329,22.519999999999985,88.33499999999997,8.215604343383221,158.72549060786818,0.0
330,22.524999999999984,88.33499999999997,42.8525449855643,416.5658147715592,0.0
331,22.529999999999983,88.33499999999997,0.5040822525730834,464.3292768790408,0.0
332,22.534999999999982,88.33499999999997,100.9471230233361,522.9588765974889,0.0
333,22.53999999999998,88.33499999999997,29.265720911815155,326.5228278486965,0.0
334,22.54499999999998,88.33499999999997,48.91533608621099,733.4631945090787,0.0
335,22.54999999999998,88.33499999999997,9.81920534359066,1257.8781156205725,0.0
336,22.55499999999998,88.33499999999997,11.568173499332842,1750.9252916836049,0.0
337,22.559999999999977,88.33499999999997,49.27887856312014,1375.3550400621489,0.0
338,22.564999999999976,88.33499999999997,339.61014213508787,892.9642159252412,0.0
339,22.569999999999975,88.33499999999997,100.26045000021271,562.2339137429805,0.0
340,22.574999999999974,88.33499999999997,8.962664988279265,586.8834511146165,0.0
341,22.579999999999973,88.33499999999997,1.8475042134817685,110.70942197648881,0.0
342,22.584999999999972,88.33499999999997,38.9262831607999,438.0754146045335,0.0
343,22.58999999999997,88.33499999999997,78.08713261982453,553.5932628847394,0.0
344,22.59499999999997,88.33499999999997,4.794705939162998,458.14400724890265,0.0
345,22.59999999999997,88.33499999999997,123.53626465399577,826.2728547958677,0.0
346,22.60499999999997,88.33499999999997,68.77862885025318,1215.7081210290933,0.0
347,22.609999999999967,88.33499999999997,43.85640553553063,1168.8929625591347,0.0
348,22.614999999999966,88.33499999999997,29.412254020531854,1150.4899391376807,0.0
349,22.619999999999965,88.33499999999997,2.4416182334022083,1074.9428897175296,0.0
350,22.624999999999964,88.33499999999997,25.74191745381547,860.9908579652349,0.0
351,22.629999999999963,88.33499999999997,17.477349665079682,954.8131611461869,0.0
352,22.634999999999962,88.33499999999997,37.72154642856874,622.3247058537198,0.0
353,22.63999999999996,88.33499999999997,11.541130294693872,689.8255342381141,0.0
354,22.64499999999996,88.33499999999997,21.36956067558212,1085.0727956540743,0.0
355,22.64999999999996,88.33499999999997,13.455008873045763,1389.746480979327,0.0
356,22.65499999999996,88.33499999999997,15.473253031300732,1180.539770261056,0.0
357,22.659999999999958,88.33499999999997,26.320323422237713,864.5546921522094,0.0
358,22.664999999999957,88.33499999999997,29.405085199162553,644.8873979776816,0.0
359,22.669999999999956,88.33499999999997,15.112695915684979,835.0214054001306,0.0
360,22.45,88.33999999999996,107.09199689434948,2325.4828942065756,0.0
361,22.455,88.33999999999996,59.948488860393255,2140.2225451872605,0.0
362,22.459999999999997,88.33999999999996,13.907537596853835,2089.5347487314575,0.0
363,22.464999999999996,88.33999999999996,12.975823471983347,2182.8148268914692,0.0
364,22.469999999999995,88.33999999999996,15.455484350525944,1847.6128950072264,0.0
365,22.474999999999994,88.33999999999996,2.617722217348933,1298.699811323475,0.0
